id,audio_path,asr_rover,final_asr_text,mt_en,final_mt_text
VietnamCeleb::id00921/00006.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00921/00006.wav,nó có rất là nhiều cái là nó có cả phần xã hội xem và nó có cả lừa đảo này nó có cả tình cảm này nó có cả ước mơ này tóm lại là trong bộ phim này nó có rất nhiều cái để đáng nói và đáng xem chị nghĩ rằng đây là một bộ phim khá là thú vị,nó có rất là nhiều cái là nó có cả phần xã hội xem và nó có cả lừa đảo này nó có cả tình cảm này nó có cả ước mơ này tóm lại là trong bộ phim này nó có rất nhiều cái để đáng nói và đáng xem chị nghĩ rằng đây là một bộ phim khá là thú vị,"It has a lot of things, it has social issues, it has scams, it has romance, it has dreams. In short, this movie has a lot to talk about and is worth watching. I think this is a quite interesting movie.","It has a lot of things, it has social issues, it has scams, it has romance, it has dreams. In short, this movie has a lot to talk about and is worth watching. I think this is a quite interesting movie."
VietnamCeleb::id00921/00008.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00921/00008.wav,thế nhưng mà người ta mượn cái câu chuyện của những người mà có những cái ước mơ nó bị quá là biển ông suốt cả con người thì ai cũng có ước mơ nhưng những người ở cái xóm trọ này họ lại có những cái ước mơ nó quá xa vời đến mức độ mà họ quên đi cái ước mơ ấy thì chị thấy là,thế nhưng mà người ta mượn cái câu chuyện của những người mà có những cái ước mơ nó bị quá là biển ông suốt cả con người thì ai cũng có ước mơ nhưng những người ở cái xóm trọ này họ lại có những cái ước mơ nó quá xa vời đến mức độ mà họ quên đi cái ước mơ ấy thì chị thấy là,"However, they borrow the stories of people who have dreams that are too unrealistic. Everyone has dreams, but the people in this boarding house have dreams that are so far-fetched that they forget about those dreams, so I think that...","However, they borrow the stories of people who have dreams that are too unrealistic. Everyone has dreams, but the people in this boarding house have dreams that are so far-fetched that they forget about those dreams, so I think that..."
VietnamCeleb::id00921/00010.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00921/00010.wav,quay được nữa đó là những cái kỷ niệm rất vui chứ còn thì với phim này thì chưa có một cái gì gọi là không đáng nhớ thì chị sẽ giống như ban đầu chị chia sẻ rồi đã làm phim với nhau bất cứ vào phim nào thì bọn chị cũng sẽ có những kỷ niệm khi đến làm phim là những kỷ niệm rất là đẹp rồi nhưng mà,quay được nữa đó là những cái kỷ niệm rất vui chứ còn thì với phim này thì chưa có một cái gì gọi là không đáng nhớ thì chị sẽ giống như ban đầu chị chia sẻ rồi đã làm phim với nhau bất cứ vào phim nào thì bọn chị cũng sẽ có những kỷ niệm khi đến làm phim là những kỷ niệm rất là đẹp rồi nhưng mà,"To be able to film again, those are very happy memories. As for this movie, there isn't anything that can be called unmemorable. Like I shared at the beginning, whenever we work on any movie together, we always have memories when we come to film, they are very beautiful memories, but...","To be able to film again, those are very happy memories. As for this movie, there isn't anything that can be called unmemorable. Like I shared at the beginning, whenever we work on any movie together, we always have memories when we come to film, they are very beautiful memories, but..."
VietnamCeleb::id00921/00011.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00921/00011.wav,đó là câu chuyện đó là của nhân vật của đỗ duy nam làm đấy tức là một cái anh ca sĩ anh ấy có những cái anh ấy không có tài năng nhưng anh ấy lại cứ lúc nằm biển vông anh ấy ước mơ rằng anh đi thi những cái cuộc thi mà anh trở thành idol của thiên hạ đó thế thì lúc nào anh ý cũng biết mổ sáng tác,đó là câu chuyện đó là của nhân vật của đỗ duy nam làm đấy tức là một cái anh ca sĩ anh ấy có những cái anh ấy không có tài năng nhưng anh ấy lại cứ lúc nằm biển vông anh ấy ước mơ rằng anh đi thi những cái cuộc thi mà anh trở thành idol của thiên hạ đó thế thì lúc nào anh ý cũng biết mổ sáng tác,"That is the story of the character played by Do Duy Nam, meaning a singer who has no talent but keeps daydreaming, dreaming that he enters competitions and becomes everyone's idol. So he is always writing songs...","That is the story of the character played by Do Duy Nam, meaning a singer who has no talent but keeps daydreaming, dreaming that he enters competitions and becomes everyone's idol. So he is always writing songs..."
VietnamCeleb::id00922/00001.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00922/00001.wav,lúc mà em mới cười ý thì là mình lại muốn khóc thật sự là mình muốn nhìn thấy nụ cười đấy nhiều hơn mình muốn được nhìn thấy em vui vẻ vui vẻ như thế nhiều hơn đặc biệt là em rất là thông minh em học tiếng anh rất là tốt và trong tuần tới thì mình sẽ vào đây một lần nữa mình sẽ mang cho nhân một quyển sách tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiế tiếng tiếng tiế tiếng tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế,lúc mà em mới cười ý thì là mình lại muốn khóc thật sự là mình muốn nhìn thấy nụ cười đấy nhiều hơn mình muốn được nhìn thấy em vui vẻ vui vẻ như thế nhiều hơn đặc biệt là em rất là thông minh em học tiếng anh rất là tốt và trong tuần tới thì mình sẽ vào đây một lần nữa mình sẽ mang cho nhân một quyển sách tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiếng tiế tiếng tiếng tiế tiếng tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế tiế,"When I first smiled, I actually wanted to cry. I really want to see that smile more, I want to see you happy like that more, especially since you are very smart, you learn English very well, and next week I will come here again and bring you an English book...","When I first smiled, I actually wanted to cry. I really want to see that smile more, I want to see you happy like that more, especially since you are very smart, you learn English very well, and next week I will come here again and bring you an English book..."
VietnamCeleb::id00923/00000.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00000.wav,lần này khi mà quay trở lại làm huấn luyện viên của trường sinh một cặp mùa năm hai nghìn lẻ mười chín thì hương cảm thấy rất là vui cũng như là vui hơn là khi mà đến sân khấu lại được gặp lại một người người quen là trương quốc bảo năm nay là sẽ là m c của chương trình năm nay,lần này khi mà quay trở lại làm huấn luyện viên của trường sinh một cặp mùa năm hai nghìn lẻ mười chín thì hương cảm thấy rất là vui cũng như là vui hơn là khi mà đến sân khấu lại được gặp lại một người người quen là trương quốc bảo năm nay là sẽ là m c của chương trình năm nay,"This time, returning as a coach for the fifth season of 'Truong Sinh' in 2019, Huong feels very happy, and even happier because when arriving at the stage, I got to meet a familiar person, Truong Quoc Bao, who will be the MC for this year's program.","This time, returning as a coach for the fifth season of 'Truong Sinh' in 2019, Huong feels very happy, and even happier because when arriving at the stage, I got to meet a familiar person, Truong Quoc Bao, who will be the MC for this year's program."
VietnamCeleb::id00923/00001.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00001.wav,khi mà bước vào một cái cuộc chơi mà nó không phải là một cái sân chơi về ca hát chuyên nghiệp thì hương không đặt nặng nhiều áp lực lên thí sinh của mình mình cũng chưa biết được là mình sẽ lựa chọn được những thí sinh nào vào đội nên là hương nghĩ là cũng với tâm thế rất là thoải mái để cho các bạn thí sinh,khi mà bước vào một cái cuộc chơi mà nó không phải là một cái sân chơi về ca hát chuyên nghiệp thì hương không đặt nặng nhiều áp lực lên thí sinh của mình mình cũng chưa biết được là mình sẽ lựa chọn được những thí sinh nào vào đội nên là hương nghĩ là cũng với tâm thế rất là thoải mái để cho các bạn thí sinh,"When entering a competition that is not a professional singing playground, I don't put too much pressure on my contestants. I also don't know yet which contestants I will choose for my team, so I think I have a very relaxed mindset to let the contestants...","When entering a competition that is not a professional singing playground, I don't put too much pressure on my contestants. I also don't know yet which contestants I will choose for my team, so I think I have a very relaxed mindset to let the contestants..."
VietnamCeleb::id00923/00002.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00002.wav,một cái cảm hứng tốt khi mà vào một cái cuộc chơi mà không phải dành cho người chuyên nghiệp thì hương cũng không đặt quá nhiều áp lực hy vọng là sẽ có một vài những thí sinh hát tốt cũng như là một vài những thí sinh thú vị,một cái cảm hứng tốt khi mà vào một cái cuộc chơi mà không phải dành cho người chuyên nghiệp thì hương cũng không đặt quá nhiều áp lực hy vọng là sẽ có một vài những thí sinh hát tốt cũng như là một vài những thí sinh thú vị,"It's a good inspiration when entering a competition that isn't for professionals, so I don't put too much pressure on myself; I hope to see some contestants who sing well as well as some interesting ones.","It's a good inspiration when entering a competition that isn't for professionals, so I don't put too much pressure on myself; I hope to see some contestants who sing well as well as some interesting ones."
VietnamCeleb::id00923/00007.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00007.wav,vào một cái team của mình ở trong team thì mỗi một team sẽ có bốn thí sinh thì mình sẽ lựa chọn những cái màu sắc khác nhau và phù hợp với huấn luyện viên hương nghĩ là hương thì cũng khá là dễ dàng tại vì hương có thể hát được khá là nhiều màu sắc âm nhạc khác nhau nên là cái việc mà lựa soạn thí sinh,vào một cái team của mình ở trong team thì mỗi một team sẽ có bốn thí sinh thì mình sẽ lựa chọn những cái màu sắc khác nhau và phù hợp với huấn luyện viên hương nghĩ là hương thì cũng khá là dễ dàng tại vì hương có thể hát được khá là nhiều màu sắc âm nhạc khác nhau nên là cái việc mà lựa soạn thí sinh,"Joining my team, where each team will have four contestants, I will choose different colors that suit the coach. I think it's quite easy for me because I can sing many different musical styles, so selecting contestants...","Joining my team, where each team will have four contestants, I will choose different colors that suit the coach. I think it's quite easy for me because I can sing many different musical styles, so selecting contestants..."
VietnamCeleb::id00923/00010.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00010.wav,điểm thì hương nghĩ là không chỉ riêng anh thiên vương mà cả ba người sẽ cùng có những cái ưu điểm khác nhau để mà thí sinh cảm thấy yên tâm khi mà về đội của mình,điểm thì hương nghĩ là không chỉ riêng anh thiên vương mà cả ba người sẽ cùng có những cái ưu điểm khác nhau để mà thí sinh cảm thấy yên tâm khi mà về đội của mình,"Regarding strengths, I think it's not just Mr. Thien Vuong, but all three of us will have different advantages so that contestants can feel secure when joining our teams.","Regarding strengths, I think it's not just Mr. Thien Vuong, but all three of us will have different advantages so that contestants can feel secure when joining our teams."
VietnamCeleb::id00923/00011.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00011.wav,anh vương thì có một cái tuổi nghề nhiều hơn là hương cũng như là chị linh hương có một cái trải nghiệm sân khấu cũng rất là nhiều và anh vương thì hương nghĩ là đứng đằng sau anh vương thì cũng sẽ có một cái background về âm nhạc cũng như nhà sản xuất âm nhạc tốt để mà làm cho thí sinh của mình có thể tỏa sáng sáng được,anh vương thì có một cái tuổi nghề nhiều hơn là hương cũng như là chị linh hương có một cái trải nghiệm sân khấu cũng rất là nhiều và anh vương thì hương nghĩ là đứng đằng sau anh vương thì cũng sẽ có một cái background về âm nhạc cũng như nhà sản xuất âm nhạc tốt để mà làm cho thí sinh của mình có thể tỏa sáng sáng được,"Mr. Vuong has more years of experience than I do, as well as Ms. Linh. I also have a lot of stage experience, and I think behind Mr. Vuong, there is a good musical background and music production support to help his contestants shine.","Mr. Vuong has more years of experience than I do, as well as Ms. Linh. I also have a lot of stage experience, and I think behind Mr. Vuong, there is a good musical background and music production support to help his contestants shine."
VietnamCeleb::id00923/00016.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00016.wav,mà để mà nói ngồi vào cái cương vị huấn luyện viên rồi thì không ai là không có tham vọng thí sinh của mình sẽ được giải nhất hết nhưng mà vấn đề là mình phải nhìn được cái thực lực thật sự của thí sinh của mình cũng như là mặt bằng thí sinh,mà để mà nói ngồi vào cái cương vị huấn luyện viên rồi thì không ai là không có tham vọng thí sinh của mình sẽ được giải nhất hết nhưng mà vấn đề là mình phải nhìn được cái thực lực thật sự của thí sinh của mình cũng như là mặt bằng thí sinh,"But to speak of sitting in the coach's chair, no one is without the ambition for their contestants to win first place, but the issue is that one must see the true potential of their contestants as well as the overall level of the contestants.","But to speak of sitting in the coach's chair, no one is without the ambition for their contestants to win first place, but the issue is that one must see the true potential of their contestants as well as the overall level of the contestants."
VietnamCeleb::id00923/00017.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00017.wav,mà đến tận bây giờ khi mà chưa bước vào chương trình ờ và chưa bước vào tập đầu tiên và hương cũng chưa được nghe giọng hát của tất cả các thí sinh thì hương cũng chưa thể nói lên được điều gì hết,mà đến tận bây giờ khi mà chưa bước vào chương trình ờ và chưa bước vào tập đầu tiên và hương cũng chưa được nghe giọng hát của tất cả các thí sinh thì hương cũng chưa thể nói lên được điều gì hết,"And until now, when we haven't started the program and haven't entered the first episode, and I haven't heard all the contestants sing, I can't say anything yet.","And until now, when we haven't started the program and haven't entered the first episode, and I haven't heard all the contestants sing, I can't say anything yet."
VietnamCeleb::id00923/00018.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00018.wav,tham vọng thì cũng vẫn là tham vọng thôi nhưng mà mình cũng phải biết người biết ta thì mình mới có thể thắng được thì hương cũng như hương cũng vừa nói vừa nãy là hương cũng hy vọng là các bạn thí sinh ở trong đội của mình sẽ có thật nhiều màu sắc cũng như là có cá tính về âm nhạc,tham vọng thì cũng vẫn là tham vọng thôi nhưng mà mình cũng phải biết người biết ta thì mình mới có thể thắng được thì hương cũng như hương cũng vừa nói vừa nãy là hương cũng hy vọng là các bạn thí sinh ở trong đội của mình sẽ có thật nhiều màu sắc cũng như là có cá tính về âm nhạc,"Ambition is still ambition, but one must know oneself and others to win. As I just said, I hope the contestants on my team will have many colors as well as musical personalities.","Ambition is still ambition, but one must know oneself and others to win. As I just said, I hope the contestants on my team will have many colors as well as musical personalities."
VietnamCeleb::id00923/00019.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00019.wav,tại vì cái đó mới là cái quan trọng chứ còn đây không phải là một cuộc thi hát chuyên nghiệp để mà đòi hỏi các bạn phải hát thật là điêu luyện hay là các bạn phải có gọi là bản lĩnh sân khấu quá nhiều như là ca sĩ chuyên nghiệp,tại vì cái đó mới là cái quan trọng chứ còn đây không phải là một cuộc thi hát chuyên nghiệp để mà đòi hỏi các bạn phải hát thật là điêu luyện hay là các bạn phải có gọi là bản lĩnh sân khấu quá nhiều như là ca sĩ chuyên nghiệp,Because that is what's important; this is not a professional singing competition that requires you to sing skillfully or have as much stage presence as a professional singer.,Because that is what's important; this is not a professional singing competition that requires you to sing skillfully or have as much stage presence as a professional singer.
VietnamCeleb::id00923/00020.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00020.wav,sẽ suy nghĩ về cái chuyện đó nhưng mà cái quan trọng nhất vẫn là hương luôn luôn muốn dành cái sự thoải mái cho thí sinh của mình và hương luôn muốn là thí sinh của mình sẽ được hát những cái ca khúc mà các bạn,sẽ suy nghĩ về cái chuyện đó nhưng mà cái quan trọng nhất vẫn là hương luôn luôn muốn dành cái sự thoải mái cho thí sinh của mình và hương luôn muốn là thí sinh của mình sẽ được hát những cái ca khúc mà các bạn,"I will think about that, but the most important thing is that I always want to provide comfort to my contestants, and I always want my contestants to sing the songs that they...","I will think about that, but the most important thing is that I always want to provide comfort to my contestants, and I always want my contestants to sing the songs that they..."
VietnamCeleb::id00923/00021.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00021.wav,và các bạn ấy tự tin nhất tại vì các bạn không phải là ca sĩ chuyên nghiệp nên để dành thời gian tập một ca khúc mới mà các bạn không cảm thấy tự tin thì cũng rất là khó để mà có thể hát hay trên sân khấu được,và các bạn ấy tự tin nhất tại vì các bạn không phải là ca sĩ chuyên nghiệp nên để dành thời gian tập một ca khúc mới mà các bạn không cảm thấy tự tin thì cũng rất là khó để mà có thể hát hay trên sân khấu được,"And that they are most confident in, because they are not professional singers, so spending time practicing a new song that they don't feel confident in makes it very difficult to sing well on stage.","And that they are most confident in, because they are not professional singers, so spending time practicing a new song that they don't feel confident in makes it very difficult to sing well on stage."
VietnamCeleb::id00923/00022.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00022.wav,nghĩ này mỗi một người đến với cái con đường âm nhạc đến với cái nghề này sẽ có một cái mục đích khác nhau và ai đến với mục đích nào thì sẽ có đích đến là như vậy cá nhân hương thì hương không suy nghĩ là việc bạn phải có thật nhiều ngoại hình,nghĩ này mỗi một người đến với cái con đường âm nhạc đến với cái nghề này sẽ có một cái mục đích khác nhau và ai đến với mục đích nào thì sẽ có đích đến là như vậy cá nhân hương thì hương không suy nghĩ là việc bạn phải có thật nhiều ngoại hình,"I think everyone who comes to the musical path, to this profession, will have a different purpose, and whoever comes with a certain purpose will have a destination accordingly. Personally, I don't think you must have a lot of physical appearance.","I think everyone who comes to the musical path, to this profession, will have a different purpose, and whoever comes with a certain purpose will have a destination accordingly. Personally, I don't think you must have a lot of physical appearance."
VietnamCeleb::id00923/00028.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00923/00028.wav,mà hương rất là xúc động tại vì rất là lâu rồi mới quay lại với quý vị khán giả và cũng hẳn là rất là lâu rồi cho nên là quý vị hôm nay đi rất là đông đông vô cùng luôn nhìn xuống dưới mà thấy kiểu hun hút ở phía sau sâu là vẫn thấy quý vị đứng ở bên trên nhìn mình thì quý vị hát theo rất là hương hát ước rất là xúc động,mà hương rất là xúc động tại vì rất là lâu rồi mới quay lại với quý vị khán giả và cũng hẳn là rất là lâu rồi cho nên là quý vị hôm nay đi rất là đông đông vô cùng luôn nhìn xuống dưới mà thấy kiểu hun hút ở phía sau sâu là vẫn thấy quý vị đứng ở bên trên nhìn mình thì quý vị hát theo rất là hương hát ước rất là xúc động,"I am very moved because it has been a long time since I returned to the audience, and it must have been a very long time, so today there are so many of you, so many. Looking down and seeing the crowd stretching far back, and still seeing you standing there watching me, and you singing along, I am very moved.","I am very moved because it has been a long time since I returned to the audience, and it must have been a very long time, so today there are so many of you, so many. Looking down and seeing the crowd stretching far back, and still seeing you standing there watching me, and you singing along, I am very moved."
VietnamCeleb::id00924/00000.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00924/00000.wav,tại hà nội thì jay gô ri a cũng là một trong những viện thẩm mỹ được được tin tưởng để các là nơi mà các nghệ sĩ chăm sóc sau những cái giờ diễn này sau những cái phút mà ghi hình rồi lao động rất là miệt mài trong nghệ thuật và thực ra là khi mà cống hiến cho nghệ thuật như thế thì người được hưởng chính là tất cả mọi người,tại hà nội thì jay gô ri a cũng là một trong những viện thẩm mỹ được được tin tưởng để các là nơi mà các nghệ sĩ chăm sóc sau những cái giờ diễn này sau những cái phút mà ghi hình rồi lao động rất là miệt mài trong nghệ thuật và thực ra là khi mà cống hiến cho nghệ thuật như thế thì người được hưởng chính là tất cả mọi người,"In Hanoi, Gangnam Korea is also one of the beauty clinics trusted as a place for artists to take care of themselves after hours of performing, after moments of recording and working very diligently in art, and actually, when dedicating oneself to art like that, the ones who benefit are everyone.","In Hanoi, Gangnam Korea is also one of the beauty clinics trusted as a place for artists to take care of themselves after hours of performing, after moments of recording and working very diligently in art, and actually, when dedicating oneself to art like that, the ones who benefit are everyone."
VietnamCeleb::id00924/00006.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00924/00006.wav,sê cô ra thì luôn luôn mong muốn là được làm cho khách hàng nói chung và các các nghệ sĩ nói riêng có một cái diện mạo đẹp nhất,sê cô ra thì luôn luôn mong muốn là được làm cho khách hàng nói chung và các các nghệ sĩ nói riêng có một cái diện mạo đẹp nhất,Gangnam Korea always desires to give customers in general and artists in particular the most beautiful appearance.,Gangnam Korea always desires to give customers in general and artists in particular the most beautiful appearance.
VietnamCeleb::id00924/00007.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00924/00007.wav,hoặc đã nghe về chay khoai a rất là lâu rồi nhưng mà mình chưa có cơ hội để mà mình đến đây chăm sóc và nghe bạn bè giới thiệu rất là nhiều và bạn bè hằng cũng nói là đây,hoặc đã nghe về chay khoai a rất là lâu rồi nhưng mà mình chưa có cơ hội để mà mình đến đây chăm sóc và nghe bạn bè giới thiệu rất là nhiều và bạn bè hằng cũng nói là đây,"Or I have heard about Gangnam Korea for a long time, but I haven't had the chance to come here for care, and friends have recommended it a lot, and my friends also said that this is...","Or I have heard about Gangnam Korea for a long time, but I haven't had the chance to come here for care, and friends have recommended it a lot, and my friends also said that this is..."
VietnamCeleb::id00925/00010.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00925/00010.wav,ủng hộ cho mình à phượng vũ mã số hai hai gửi đến tổng đài bảy ba năm bảy và quý vị cũng đừng quên ủng hộ cho tất cả những thí sinh ở trong team của huấn luyện viên đàm vĩnh hưng,ủng hộ cho mình à phượng vũ mã số hai hai gửi đến tổng đài bảy ba năm bảy và quý vị cũng đừng quên ủng hộ cho tất cả những thí sinh ở trong team của huấn luyện viên đàm vĩnh hưng,"Support me, Phuong Vu, code 22, send to 7357, and don't forget to support all the contestants on coach Dam Vinh Hung's team.","Support me, Phuong Vu, code 22, send to 7357, and don't forget to support all the contestants on coach Dam Vinh Hung's team."
VietnamCeleb::id00927/00003.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00927/00003.wav,niềm tin sẽ có tình yêu và hạnh phúc sẽ có mọi thứ sẽ đi lại thì hà anh thực sự tin vào cái điều đấy thì hà anh nghĩ rằng là cái quan trọng của mỗi một người khi mà trải qua cái giai đoạn mà mình,niềm tin sẽ có tình yêu và hạnh phúc sẽ có mọi thứ sẽ đi lại thì hà anh thực sự tin vào cái điều đấy thì hà anh nghĩ rằng là cái quan trọng của mỗi một người khi mà trải qua cái giai đoạn mà mình,"Faith will bring love, and happiness will bring everything back; Ha Anh truly believes in that, so Ha Anh thinks that what is important for each person when going through the stage where they...","Faith will bring love, and happiness will bring everything back; Ha Anh truly believes in that, so Ha Anh thinks that what is important for each person when going through the stage where they..."
VietnamCeleb::id00927/00005.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VietnamCeleb/audio_for_ast_test/id00927/00005.wav,bản thân mình là một người lạc quan và cũng cố gắng là một người lạc quan tại vì hái nghĩ là sự bi quan không mang đến giải pháp một cái gì hết cái quan trọng là khi mà mình gặp một vấn đề thì bao giờ hái cũng tin,bản thân mình là một người lạc quan và cũng cố gắng là một người lạc quan tại vì hái nghĩ là sự bi quan không mang đến giải pháp một cái gì hết cái quan trọng là khi mà mình gặp một vấn đề thì bao giờ hái cũng tin,"I am an optimistic person myself and try to be an optimistic person because I think pessimism doesn't bring any solutions at all. The important thing is that when I encounter a problem, I always believe...","I am an optimistic person myself and try to be an optimistic person because I think pessimism doesn't bring any solutions at all. The important thing is that when I encounter a problem, I always believe..."
